ORDEM PRODUCAO;PV;CODIGO PRODUTO;DESCRIÇÃO COMPONENTE;PRODUTO PAI CONCATENADO;STATUS PCP;QTD EM ESTOQUE;OBSERVAÇÃO ESTOQUE;SOLICITAÇÃO DE COMPRA;COMPRADO;VALOR UNITARIO COMPRA;TIPO PAGAMENTO/FATURADO;FORNECEDOR SELECIONADO;PEDIDO COMPRA (PROTHEUS);IPI COMPRA;DATA EMISSÃO PC;DATA PREVISÃO PGTO
01869701002;006320;104192100;BORNE DUPLO PUSH IN 4MM PTTB4;;SEPARADO;4;;;;9,23;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;014159;0,0975;;
01869701002;006320;104193700;ETIQUETA P/ BORNE UCT-TMF6;;SEPARADO;16;;;;62,45;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701003;006320;60702002508;SPT BATERIA 70/100AH KSE115;;SEPARADO;1;;;;120,3;SEPARADO;AÇO FORT;014169;0,0325;;
01869701003;006320;61301007408;BASE KSE115;;SEPARADO;1;;;;3990;SEPARADO;AÇO FORT;014169;0,0325;;
01869701003;006320;61303000101;AMT VIBRA-STOP XT2000 M12;;SEPARADO;4;;;;103,7;SEPARADO;VIBRA -STOP AMORTECEDORES DE VIBRACAO LTDA;014167;0;;
01869701003;006320;61307007008;TAMPA TQ REMOVIVEL KSE105/115;;SEPARADO;1;;;;278,74;SEPARADO;METALPRESS METAL LTDA;000000;;;
01869701003;006320;61307007208;SPT ALT WG GTA200 KSE105/115;;SEPARADO;1;;;;425;SEPARADO;AÇO FORT;014169;0,0325;;
01869701003;006320;61307007308;SPT MOTOR PK 1103/4 KSE105/115;;SEPARADO;1;;;;408,96;SEPARADO;METALPRESS METAL LTDA;000000;;;
01869701003;006320;61601007008;SPT QD CMDO BS KSE105/115;;SEPARADO;1;;;;195,25;SEPARADO;AÇO FORT;014169;0,0325;;
01869701004;006320;104010000;GRAMPO BAR 10X3MM 0.50-4.00MM;;SEPARADO;2;;;;11,4;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701004;006320;104011700;POSTE PF E/UK;;SEPARADO;5;;;;4,24;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;014159;0,0975;;
01869701004;006320;104014300;TUBO DIST 30MM 3/8''X5/8'';;FÁBRICA;2;;;;122;FÁBRICA;AÇO FORT;014169;0,0325;;
01869701004;006320;112001900;RL AUX 70A 12VCC DNI 0192;;SEPARADO;2;;;;122;SEPARADO;AÇO FORT;014169;0,0325;;
01869701004;006320;104192100;BORNE DUPLO PUSH IN 4MM PTTB4;;SEPARADO;18;;;;9,23;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;014159;0,0975;;
01869701004;006320;104192200;TAMPA P/ BORNE DUP 4MM D-STTB4;;SEPARADO;3;;;;4,54;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701004;006320;104193600;SUPORTE IDENTIF P/ POSTE KLM-A;;SEPARADO;3;;;;37,09;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701004;006320;104193700;ETIQUETA P/ BORNE UCT-TMF6;;SEPARADO;68;;;;62,45;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701004;006320;104193800;ETIQUETA DE ENCAIXE ESL44X7;;SEPARADO;3;;;;52,1838;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701004;006320;106001500;DJ 1P 10A CURVA C 10KA S201;;SEPARADO;2;;;;31,06;SEPARADO;ABB ELETRIFICACAO LTDA;014151;0,065;;
01869701004;006320;107184900;BARRA TERRA COMANDO 10X3MM;;SEPARADO;0,2;;;;205;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01869701004;006320;109002100;ISOLADOR CIL 30X30MM M6;;SEPARADO;2;;;;6,5;SEPARADO;POTENCIAL ELETRICA E HIDRAULICA LTDA;000000;;;
01869701004;006320;31600028406;CORD ATERR C 370MM D 1 M13;;SEPARADO;1;;;;45,88;SEPARADO;MX MATERIAIS ELETRICOS LTDA;000000;;;
01869701004;006320;31602317249;CX CONEXAO PG70 NT4500;;SEPARADO;1;;;;200;SEPARADO;AÇO FORT;014169;0,0325;;
01869701004;006320;61405001201;DOBRADICA TASCO 91591;;SEPARADO;3;;;;16,1;SEPARADO;TASCO LTDA;013779;0;;
01869701004;006320;61405001301;FECHO TASCO 25085;;SEPARADO;1;;;;63,0635;SEPARADO;TASCO LTDA;000000;;;
01869701004;006320;61635014149;GABINETE MCP600;;RETIRADO;1;;;;937,56;RETIRADO;METALPRESS METAL LTDA;000000;;;
01869701004;006320;61635014549;TAMPA ENT CB QD MCP600;;SEPARADO;1;;;;25;SEPARADO;AÇO FORT;014169;0,0325;;
01869701004;006320;61635015849;TAMPA PG48 QD MCP250;;SEPARADO;1;;;;25;SEPARADO;AÇO FORT;014169;0,0325;;
01869701004;006320;61635017449;TAMPA SEM MODULO MCP600;;RETIRADO;1;;;;316,22;RETIRADO;METALPRESS METAL LTDA;000000;;;
01869701004;006320;61640001651;SPT DJ SCH CVS 250A MQCF;;SEPARADO;1;;;;158,51;SEPARADO;METALPRESS METAL LTDA;000000;;;
01869701004;006320;61648012601;CONT AUX S51 DCM FX XT2-XT6;;SEPARADO;1;;;;258,79;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01869701004;006320;61647032101;DCM 3P FX 160A XT3N LI;;SEPARADO;1;;;;2456,3;SEPARADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01869701004;006320;61648039301;DCM 3P FX XT2N 125A TMA;;RETIRADO;1;;;;2456,3;RETIRADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01869701004;006320;61635026149;TAMPA MCP600 DJ ABB XT3;;FALTA;1;;;;;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;000000;;;
01869701004;006320;61648042901;DJ 2P 10A SJ202 T-C10;;SEPARADO;2;;;;34,38;SEPARADO;ABB ELETRIFICACAO LTDA;014151;0,065;;
01869701004;006320;61656003801;SUPORTE MODULAR BOTAO ABB;;SEPARADO;1;;;;6,09;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01869701004;006320;61656004001;CONT NF BOTAO ABB LINHA MCB;;SEPARADO;2;;;;11,15;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01869701004;006320;61656004701;CABECOTE BOTAO EMERGENCIA ABB;;SEPARADO;1;;;;40,97;SEPARADO;ABB ELETRIFICACAO LTDA;014151;0,0975;;
01869701004;006320;61656004801;ADESIVO PARADA DE EMERGENCIA;;SEPARADO;1;;;;25,7;SEPARADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01869701004;006320;61656004901;PROTECAO BOTAO EMERGENCIA;;SEPARADO;1;;;;14,42;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01869701004;006320;61660000101;BORNE POTENCIAL DUPLO PUSH IN;;SEPARADO;2;;;;31,7;SEPARADO;ELETROSTAR COMERCIO DE MATERIAL DE AUTOMACAO LTDA;000000;;;
01869701005;006320;107043700;BARRA COBRE 3/4 X 3/16;;SEPARADO;0,75;;;;106,3;SEPARADO;ANGLO INDUSTRIA E COMERCIO DE METAIS LTDA;000000;;;
01869701006;006320;104011700;POSTE PF E/UK;;SEPARADO;1;;;;4,24;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;014159;0,0975;;
01869701006;006320;104192100;BORNE DUPLO PUSH IN 4MM PTTB4;;SEPARADO;3;;;;9,23;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;014159;0,0975;;
01869701006;006320;104192200;TAMPA P/ BORNE DUP 4MM D-STTB4;;SEPARADO;1;;;;4,54;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701006;006320;104193600;SUPORTE IDENTIF P/ POSTE KLM-A;;SEPARADO;1;;;;37,09;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701006;006320;104193700;ETIQUETA P/ BORNE UCT-TMF6;;SEPARADO;12;;;;62,45;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701006;006320;104193800;ETIQUETA DE ENCAIXE ESL44X7;;SEPARADO;1;;;;52,1838;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01869701006;006320;61648042901;DJ 2P 10A SJ202 T-C10;;SEPARADO;1;;;;34,38;SEPARADO;ABB ELETRIFICACAO LTDA;014151;0,065;;
01869701013;006320;107045300;BARRA COBRE 1 X 3/16;;SEPARADO;0,2;;;;100,61336;SEPARADO;ANGLO INDUSTRIA E COMERCIO DE METAIS LTDA;014170;0,0325;;
01878501002;006322;103064400;CH NV 3C TQ VT 500L PLT 1250MM;;FALTA;1;;;;1200;FALTA;WP MONTAGENS ELETROM LTDA;014308;0;;
01878501002;006322;1518512;ELEMENTO FILTRO;;SEPARADO;1;;;;220,17;SEPARADO;VARELLA VEICULOS PESADOS LTDA;014307;0;;
01878501002;006322;204580000;TQ VT 500L POLT;;FALTA;1;;;;1887,736;FALTA;ACCURATE MACHINE USINAGEM DE PRECISAO LTDA ME;014291;0;;
01878501002;006322;204582700;ELETROBOMBA ENG CLIMAX H34;;FALTA;1;;;;5750,0001;FALTA;BOMBAS CLIMAX IND COM LTDA;014294;0;;
01878501002;006322;30289;COPO P/FILTRO R9030MB/R12030;;SEPARADO;1;;;;74,95;SEPARADO;MACIEL IND E COMERCIO DE PECAS PARA AUTOS LTDA;000000;;;
01878501002;006322;34952;CABECOTE FILTRO RACOR;;FALTA;1;;;;243,87;FALTA;MACIEL IND E COMERCIO DE PECAS PARA AUTOS LTDA;014298;0;;
01878501002;006322;801045000;"SILENCIOSO INDU 6""";;FALTA;1;;;;2267,33;FALTA;SCAPSUL EQUIPAMENTOS RODOVIARIOS LTDA;014304;0,065;;
01878501003;006322;101018900;MOD EXP IGS-PTM 8-36VCC;;FALTA;1;;;;3691,44;FALTA;SERVINTEL INTERNACIONAL LTDA;014305;0;;
01878501003;006322;101095400;MOD EXPANSAO EM-BIO8-EFCP;;FALTA;1;;;;887,11;FALTA;SERVINTEL INTERNACIONAL LTDA;014305;0;;
01878501003;006322;101095500;MOD COMUNICACAO CM3-ETHERNET;;FALTA;1;;;;1192,26;FALTA;SERVINTEL INTERNACIONAL LTDA;014305;0;;
01878501003;006322;103004000;CH FIM CURSO 1NA 1NF TS23611Z;;FALTA;1;;;;101,63;FALTA;MX MATERIAIS ELETRICOS LTDA;014300;0;;
01878501003;006322;103004300;CH REV 2 POLOS 10 WS2 10E Z11;;FALTA;1;;;;470;FALTA;MX MATERIAIS ELETRICOS LTDA;014300;0;;
01878501003;006322;104010000;GRAMPO BAR 10X3MM 0.50-4.00MM;;SEPARADO;11;;;;11,4;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;104011700;POSTE PF E/UK;;FALTA;12;;;;4,24;FALTA;PHOENIX CONTACT IND E COMERCIO LTDA;014301;0,0975;;
01878501003;006322;104192100;BORNE DUPLO PUSH IN 4MM PTTB4;;FALTA;43;;;;9,23;FALTA;PHOENIX CONTACT IND E COMERCIO LTDA;014301;0,0975;;
01878501003;006322;104192200;TAMPA P/ BORNE DUP 4MM D-STTB4;;SEPARADO;7;;;;4,54;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;104193600;SUPORTE IDENTIF P/ POSTE KLM-A;;SEPARADO;10;;;;37,09;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;104193700;ETIQUETA P/ BORNE UCT-TMF6;;SEPARADO;172;;;;62,45;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;104193800;ETIQUETA DE ENCAIXE ESL44X7;;SEPARADO;10;;;;52,1838;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;105042300;CONT AUX DCM XT1...XT6 1Q+1SY;;SEPARADO;2;;;;1120,68;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01878501003;006322;106001400;DJ 2P 10A CURVA C 10KA S202;;FALTA;3;;;;86,35;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;106001500;DJ 1P 10A CURVA C 10KA S201;;FALTA;3;;;;31,06;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;106002900;DJ 1P 2A CURVA C 10KA S201;;FALTA;3;;;;59,96;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;106004200;DJ 1P 16A CURVA C 10KA S201;;FALTA;1;;;;31,06;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;106335100;CONT AUX DM HK1-11;;SEPARADO;1;;;;46,29;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501003;006322;107184900;BARRA TERRA COMANDO 10X3MM;;SEPARADO;0,2;;;;205;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01878501003;006322;109002200;ISOLADOR CIL 30X40MM M8;;SEPARADO;6;;;;0;SEPARADO;0;000000;;;
01878501003;006322;112019700;BASE P/ RL ARTECHE JN DE IP10;;FALTA;1;;;;498,9;FALTA;ARTECHE EDC EQUIPAMENTOS E SISTEMAS S/A;014293;0,0975;;
01878501003;006322;112019800;TRAVA E45 P/ RELE  61652000801;;FALTA;1;;;;34,92;FALTA;ARTECHE EDC EQUIPAMENTOS E SISTEMAS S/A;014293;0,0975;;
01878501003;006322;113000500;DIODO 6A 600V;;FALTA;1;;;;2,5;FALTA;MX MATERIAIS ELETRICOS LTDA;014300;0;;
01878501003;006322;114070900;TOMADA ELE P/ TRILHO 250V/10A;;FALTA;3;;;;92,72;FALTA;MX MATERIAIS ELETRICOS LTDA;014300;0;;
01878501003;006322;115071300;TC 400/5A ST-30 SASSI;;FALTA;3;;;;90;FALTA;SASSI MEDIDORES E TRANSFORMADORES EIRELI;014303;0,065;;
01878501003;006322;118001600;CARREG BAT 24VCC-15A CHFB MCE;;FALTA;1;;;;945;FALTA;MCE MICROT SIST ENERGIA LTDA;014299;0;;
01878501003;006322;118004100;CONV TEN SC-125-24-10;;FALTA;1;;;;1126,66;FALTA;PROAUTO ELECTRIC LTDA;014302;0;;
01878501003;006322;204567300;SPT FIM CURSO TS23611Z PERG;;FALTA;1;;;;32;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878501003;006322;61613000801;CONECTOR P/ COMPONENTE;;SEPARADO;1;;;;49,17;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;61641000349;SPT USCA IL4 AMF25;;FALTA;1;;;;37;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878501003;006322;61641007601;TRAVESSA LAT PERG P800 ECO;;FALTA;10;;;;58,96;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641005801;QUADRO 2000X800X800 PERG CTZ;;FALTA;1;;;;3682,1;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641005901;TAMPA LAT PERG A2000 P800 CTZ;;FALTA;2;;;;269,75;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641006601;ISOLADOR WOHNER PENTE PERG;;FALTA;2;;;;286,9;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641007001;PLC MONT PARCIAL 1000X800 PERG;;FALTA;1;;;;506,97;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641007701;PLC MONT PARCIAL 1400X800 PERG;;FALTA;1;;;;692,07;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641007201;PLC MONT PARCIAL 1500X800 PERG;;RETIRADO;1;;;;0;RETIRADO;PERG INDUSTRIAL LTDA;TAB;0;;
01878501003;006322;61641007201;PLC MONT PARCIAL 1500X800 PERG;;FALTA;1;;;;692,07;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641007301;KIT MONT SEGREG 2B PERG;;FALTA;1;;;;767,38;FALTA;PERG INDUSTRIAL LTDA;TAB;0,0975;;
01878501003;006322;61641007401;SPT TRANSFORMADOR  PNL CTF 800;;FALTA;1;;;;97,35;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878501003;006322;61646008501;DJ MOTOR 3P 1.6-2.5A MS132-2.5;;FALTA;1;;;;272,66;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;61647038401;DCM 3P FX 400A XT5N LS/I;;FALTA;2;;;;2003,4;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;61648000801;KEY LOCK RONIS MOL-S XT5-XT6;;FALTA;2;;;;242,05;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61648011901;BASE PARA INTTRV MEC XT5;;FALTA;1;;;;185,88;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61648012001;PLACA PARA INTTRV MEC XT5;;FALTA;2;;;;37,23;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61648013000;MOE 110...125V AC/DC XT5;;FALTA;2;;;;2168,68;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61648042801;DJ 3P 10A SJ203 T-C10;;FALTA;3;;;;27,95;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;61648042901;DJ 2P 10A SJ202 T-C10;;FALTA;6;;;;34,38;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;61648043501;DJ 3P 16A SJ203 T-C16;;FALTA;1;;;;48,61;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501003;006322;61650002501;CONT AUX CTTR 4NA MARN440AT;;FALTA;1;;;;147,74;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501003;006322;61650003201;CTTR AUX 2NA 2NF MCRC 24VCC;;SEPARADO;1;;;;153,01;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501003;006322;61651006801;CONT AUX CTT AF CA4-40E;;FALTA;1;;;;74,85;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61651007101;CTTR 3P 25A AF09-30-10-13;;FALTA;1;;;;103,68;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501003;006322;61652002801;RL ARTECHE 8NAF 125VCC OP00001;;FALTA;1;;;;774,28;FALTA;ARTECHE EDC EQUIPAMENTOS E SISTEMAS S/A;014293;0,0325;;
01878501003;006322;61653005101;TP-3F-2000VA 440/220;;FALTA;1;;;;1250;FALTA;TRANSFRMADORES IDEAL;014306;0;;
01878501003;006322;61654000901;MOD USCAMAQ 25C IL4-AMF25;;FALTA;2;;;;2765,59;FALTA;SERVINTEL INTERNACIONAL LTDA;014305;0;;
01878501003;006322;61654001901;MOD USCAMAQ05C INTELINANO AMF5;;FALTA;1;;;;1027,72;FALTA;SERVINTEL INTERNACIONAL LTDA;014305;0;;
01878501003;006322;61656003801;SUPORTE MODULAR BOTAO ABB;;FALTA;6;;;;5,55;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61656003901;CONT NA BOTAO ABB LINHA MCB;;FALTA;8;;;;9,33;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61656004001;CONT NF BOTAO ABB LINHA MCB;;FALTA;8;;;;9,33;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61656004301;BLOCO LED BRANCO 24VCC ABB;;FALTA;3;;;;27,92;FALTA;ABB ELETRIFICACAO LTDA;014326;0;;
01878501003;006322;61656004501;CABECOTE CH SEL 2P FX ABB;;FALTA;1;;;;41,9;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61656004701;CABECOTE BOTAO EMERGENCIA ABB;;FALTA;1;;;;40,97;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61656004801;ADESIVO PARADA DE EMERGENCIA;;SEPARADO;1;;;;25,7;SEPARADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01878501003;006322;61656005001;CABECOTE CH SELET 2P CHAVE ABB;;SEPARADO;1;;;;108,79;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501003;006322;61656005401;CABECOTE BOTAO DUPLO LED ABB;;FALTA;3;;;;55,5;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501003;006322;61657001501;LUMINARIA LED 8W 12/24VCC 4000;;FALTA;1;;;;98;FALTA;MX MATERIAIS ELETRICOS LTDA;014300;0;;
01878501003;006322;61660000001;BORNE SECCIONADOR P/COMPONENTE;;SEPARADO;1;;;;82,4543;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;61660002901;BLOCO AFER CWBASH-3TC-3TP+N;;FALTA;1;;;;224,49;FALTA;PROAUTO ELECTRIC LTDA;014302;0;;
01878501003;006322;61660005601;BLOCO DE DISTRIBUICAO PTFIX CZ;;SEPARADO;2;;;;56,28;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501003;006322;61660005701;BLOCO DE DISTRIBUICAO PTFIX AZ;;SEPARADO;1;;;;56,28;SEPARADO;PHOENIX CONTACT IND E COMERCIO LTDA;000000;;;
01878501004;006322;107045500;"BARRA COBRE 1"" X 5/16""";;FALTA;6,7;;;;167,83342;FALTA;ANGLO INDUSTRIA E COMERCIO DE METAIS LTDA;014292;0,0325;;
01878501004;006322;61634000501;BARRA COBRE 40X10 MM;;FALTA;4;;;;332,85867;FALTA;ANGLO INDUSTRIA E COMERCIO DE METAIS LTDA;014292;0,0325;;
01878501005;006322;61652005101;BASE RELE CR-S 1C/O 12...24 ABB;;FALTA;16;;;;23,58;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501005;006322;61652005901;RL 1C/O 6A CR-S024VDC1R 24VCC;;FALTA;16;;;;13,2;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501006;006322;61652005301;BASE RELE CR-P 2C/O ABB;;FALTA;5;;;;20,01;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501006;006322;61652005601;GRAMPO RELE CR-PH;;FALTA;5;;;;1,62;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501006;006322;61652006301;RL 2C/O 8A CR-P024DC2 24VCC;;FALTA;5;;;;14,91;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501006;006322;61652007701;SUPRESSOR DE SURTO CR-P/M62C;;FALTA;5;;;;43,17;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501007;006322;61652005501;BASE RELE CR-M 2 OU 4C/O ABB;;FALTA;3;;;;18,78;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501007;006322;61652005701;GRAMPO RELE CR-MH;;FALTA;3;;;;2,19;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501007;006322;61652006501;RL 2C/O 12A CR-M125DC2 125VCC;;FALTA;3;;;;39,21;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501007;006322;61652007901;SUPRESSOR DE SURTO CR-P/M92C;;FALTA;3;;;;43,17;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501008;006322;61652005301;BASE RELE CR-P 2C/O ABB;;FALTA;1;;;;20,01;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501008;006322;61652005601;GRAMPO RELE CR-PH;;FALTA;1;;;;1,62;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501008;006322;61652006601;RL 2C/O 8A CR-P230AC2 230VAC;;FALTA;1;;;;39,74;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501008;006322;61652007901;SUPRESSOR DE SURTO CR-P/M92C;;SEPARADO;1;;;;45,98;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501009;006322;61652005401;BASE RELE CR-M 3C/O ABB;;SEPARADO;1;;;;19,11;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501009;006322;61652005701;GRAMPO RELE CR-MH;;SEPARADO;1;;;;2,4;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501009;006322;61652006801;RL 3C/O 10A CR-M024DC3 24VCC;;SEPARADO;1;;;;25,06;SEPARADO;ABB ELETRIFICACAO LTDA;//;0;;
01878501009;006322;61652007701;SUPRESSOR DE SURTO CR-P/M62C;;FALTA;1;;;;43,17;FALTA;ABB ELETRIFICACAO LTDA;//;0,065;;
01878501010;006322;61652005501;BASE RELE CR-M 2 OU 4C/O ABB;;FALTA;2;;;;18,78;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501010;006322;61652005701;GRAMPO RELE CR-MH;;FALTA;2;;;;2,19;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501010;006322;61652007301;RL 4C/O 6A CR-M024DC4 24VCC;;SEPARADO;2;;;;22,76;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01878501010;006322;61652007701;SUPRESSOR DE SURTO CR-P/M62C;;FALTA;2;;;;43,17;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878501011;006322;61652005501;BASE RELE CR-M 2 OU 4C/O ABB;;FALTA;4;;;;18,78;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501011;006322;61652005701;GRAMPO RELE CR-MH;;FALTA;4;;;;2,19;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0975;;
01878501011;006322;61652007501;RL 4C/O 6A CR-M125DC4 125VCC;;FALTA;4;;;;41,41;FALTA;ABB ELETRIFICACAO LTDA;014326;0,0325;;
01878501011;006322;61652007901;SUPRESSOR DE SURTO CR-P/M92C;;FALTA;4;;;;43,17;FALTA;ABB ELETRIFICACAO LTDA;014326;0,065;;
01878601001;006322;113001700;RESIS INT AQ 1500W 230V 1 1 4;;FALTA;1;;;;182;FALTA;ELTRA AQUECIMENTO ELETRICO LTDA;014296;0,065;;
01878601001;006322;204000400;NIPLE DUPLO 1/2 NPT GALV;;SEPARADO;1;;;;4,59;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;000000;;;
01878601001;006322;204570600;SPT MOTOR TAD8 KSE316;;FALTA;1;;;;875,25;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878601001;006322;204570700;SPT ALT WG AG10250 KSE316 TAD8;;FALTA;1;;;;794,35;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878601001;006322;204570800;SPT BATERIA 2X150AH KSE316 CTZ;;FALTA;1;;;;337,79;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878601001;006322;204570900;SPT RAD TAD8 KSE316 CTZ;;FALTA;1;;;;650;FALTA;GW METAL INDUSTRIA E COMERCIO LTDA;014297;0;;
01878601001;006322;302000700;PRE AQ KIT USQ D3;;SEPARADO;1;;;;0;SEPARADO;0;000000;;;
01878601001;006322;30702002801;BARRA ROSCADA 6MM;;SEPARADO;3;;;;107,65;SEPARADO;GW METAL INDUSTRIA E COMERCIO LTDA;000000;;;
01878601001;006322;30702003009;SUPORTE DE FIXACAO DA BATERIA;;SEPARADO;1;;;;101,28;SEPARADO;ACO FORT FERRO LTDA;000000;;;
